id,url,caption,hotel_id,hotel_name,is_main,source
"lp656c9572-14","https://static.cupid.travel/hotels/ex_fba2ca55_z.jpg","balance & terrace","lp656c9572","Ice House 317 2 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c9572-31","https://static.cupid.travel/hotels/ex_79bfff9e_z.jpg","balance & terrace","lp656c9572","Ice House 317 2 Bedroom Condo by RedAwning",false,"liteapi"
"lp655838ad-22","https://static.cupid.travel/hotels/ex_04560857_z.jpg","balance & terrace","lp655838ad","Le Chamonix I by Avantstay Condo w/ Views in Great Location",false,"liteapi"
"lp655838ad-27","https://static.cupid.travel/hotels/ex_1bff9883_z.jpg","balance & terrace","lp655838ad","Le Chamonix I by Avantstay Condo w/ Views in Great Location",false,"liteapi"
"lp6576e14e-8","https://static.cupid.travel/hotels/599922202.jpg","balance & terrace","lp6576e14e","Lift 7 and Gondola 1block SaltWaterPoolHottub and Riverview",false,"liteapi"
"lp656c8c1e-18","https://static.cupid.travel/hotels/ex_5c79de93_z.jpg","balance & terrace","lp656c8c1e","Lift 7 Ski In/out Hot Tub, Ski Locker, Garage Parking + Shuttle To Gondola 2 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c8c1e-29","https://static.cupid.travel/hotels/ex_060c8808_z.jpg","balance & terrace","lp656c8c1e","Lift 7 Ski In/out Hot Tub, Ski Locker, Garage Parking + Shuttle To Gondola 2 Bedroom Condo by RedAwning",false,"liteapi"
"lpa073d-27","https://static.cupid.travel/hotels/ex_f8731c76_z.jpg","balance & terrace","lpa073d","Lulu City 3F 2 Bedroom Condo By Accommodations in Telluride",false,"liteapi"
"lp656c598b-2","https://static.cupid.travel/hotels/ex_db9d12c4_z.jpg","balance & terrace","lp656c598b","Lux Home W/ Gas Fireplace, Hot Tub, 8 Min To Lift 7 Bunk Room For Kids! 4 Bedroom Home by RedAwning",false,"liteapi"
"lp656c598b-52","https://static.cupid.travel/hotels/ex_af320131_z.jpg","balance & terrace","lp656c598b","Lux Home W/ Gas Fireplace, Hot Tub, 8 Min To Lift 7 Bunk Room For Kids! 4 Bedroom Home by RedAwning",false,"liteapi"
"lp656cbb60-1","https://static.cupid.travel/hotels/ex_dc5bb7c6_z.jpg","balance & terrace","lp656cbb60","Luxurious Ski-in/ski-out Telluride Mountain Escape",false,"liteapi"
"lp656cbb60-9","https://static.cupid.travel/hotels/ex_7d9e24a7_z.jpg","balance & terrace","lp656cbb60","Luxurious Ski-in/ski-out Telluride Mountain Escape",false,"liteapi"
"lp656cbb60-20","https://static.cupid.travel/hotels/ex_8df7b10a_z.jpg","balance & terrace","lp656cbb60","Luxurious Ski-in/ski-out Telluride Mountain Escape",false,"liteapi"
"lp656cbb60-35","https://static.cupid.travel/hotels/ex_3f7bf02a_z.jpg","balance & terrace","lp656cbb60","Luxurious Ski-in/ski-out Telluride Mountain Escape",false,"liteapi"
"lp656cbb60-38","https://static.cupid.travel/hotels/ex_92cac86d_z.jpg","balance & terrace","lp656cbb60","Luxurious Ski-in/ski-out Telluride Mountain Escape",false,"liteapi"
"lp656cc665-4","https://static.cupid.travel/hotels/ex_d0472fe6_z.jpg","balance & terrace","lp656cc665","Luxurious Ski-in/ski-out Telluride Penthouse!",false,"liteapi"
"lp656cc665-5","https://static.cupid.travel/hotels/ex_408349e6_z.jpg","balance & terrace","lp656cc665","Luxurious Ski-in/ski-out Telluride Penthouse!",false,"liteapi"
"lp657fb5dc-34","https://static.cupid.travel/hotels/599923136.jpg","balance & terrace","lp657fb5dc","Luxury Auberge Madeline Residence Building",false,"liteapi"
"lp657fb5dc-44","https://static.cupid.travel/hotels/599923132.jpg","balance & terrace","lp657fb5dc","Luxury Auberge Madeline Residence Building",false,"liteapi"
"lp657364a3-1","https://static.cupid.travel/hotels/569460435.jpg","balance & terrace","lp657364a3","Luxury Condo - Open for Bluegrass",false,"liteapi"
